timestamp,score,VOC,CO2,TEMP,PM25,HUMID
10/1/20 0:00,85.83333588,328.2000122,909.5333252,19.36533356,0,56.80066681
10/1/20 0:05,85.96666718,326.3333435,910.2666626,19.35366631,0.06666667,56.75833511
10/1/20 0:10,85.41379547,325.2758484,915.9310303,19.29206848,0.034482758,56.82138062
10/1/20 0:15,85.93333435,325.1666565,908.9666748,19.27833366,0.06666667,56.79600143
10/1/20 0:20,86,325.0666809,899.9000244,19.28100014,0.06666667,56.69033432
10/1/20 0:25,86,322.9666748,898.166687,19.25600052,0,56.6886673
10/1/20 0:30,86,322.7333374,889.3666382,19.22766685,0.06666667,56.67766571
10/1/20 0:35,86,322.9666748,882.9000244,19.19799995,0,56.66799927
10/1/20 0:40,86,322.2000122,885.0999756,19.1590004,0,56.68366623
10/1/20 0:45,86,322.2666626,887.4666748,19.14500046,0,56.64899826
10/1/20 0:50,86,321.6896667,886.8965454,19.14793015,0,56.59103394
10/1/20 0:55,86,322.0333252,885.9666748,19.11899948,0,56.60233307
10/1/20 1:00,86,322.7333374,892.1333618,19.07566643,0,56.63933182
10/1/20 1:05,86,320.7999878,892.4000244,19.03199959,0.06666667,56.67066574
10/1/20 1:10,86,320.6333313,893.1333618,19.02899933,0,56.62266541
10/1/20 1:15,86,318.2999878,896.5666504,19.02766609,0,56.52366638
10/1/20 1:20,86,318.7333374,900.7000122,18.98200035,0.033333335,56.57466507
10/1/20 1:25,86,318.3333435,898.1333618,18.96866608,0.033333335,56.55500031
10/1/20 1:30,86,317.9310303,898.4483032,18.96448326,0.068965517,56.48965454
10/1/20 1:35,86,318.7000122,899.5666504,18.92833328,0,56.48766708
10/1/20 1:40,86,317.3666687,894.4333496,18.8983326,0.033333335,56.49433517
10/1/20 1:45,86,317.2000122,890.0666504,18.88733292,0,56.4406662
10/1/20 1:50,86,317.2666626,890.5999756,18.84799957,0,56.4746666
10/1/20 1:55,86,315.3333435,879.5999756,18.82900047,0.033333335,56.44499969
10/1/20 2:00,86,313.9666748,879.7999878,18.81266594,0.033333335,56.39633179
10/1/20 2:05,86,313.3333435,884.7666626,18.78466606,0,56.39966583
10/1/20 2:10,86,312.6896667,885.5861816,18.77793121,0,56.36137772
10/1/20 2:15,86,310.7333374,881.833313,18.75033379,0,56.34500122
10/1/20 2:20,86,309.2000122,885.0999756,18.73933411,0.06666667,56.3030014
10/1/20 2:25,86,309.4333191,880.5333252,18.71166611,0,56.28833389
10/1/20 2:30,86,309.1000061,881.166687,18.67766762,0.06666667,56.31299973
10/1/20 2:35,86,306.8333435,885.7333374,18.68133354,0,56.23500061
10/1/20 2:40,86,307.8666687,891.4666748,18.63299942,0.033333335,56.27799988
10/1/20 2:45,86,306.0666809,896.9333496,18.62333298,0,56.22833252
10/1/20 2:50,86,304.0689697,899.6206665,18.60931015,0.068965517,56.20620728
10/1/20 2:55,86,303.9333191,894.4000244,18.5739994,0.033333335,56.26399994
10/1/20 3:00,86,303.7000122,893.8666382,18.56800079,0.06666667,56.20866776
10/1/20 3:05,86.19999695,301.7000122,885.2000122,18.53533363,0.100000001,56.18700027
10/1/20 3:10,86.56666565,301.5666809,881,18.52066612,0.06666667,56.17699814
10/1/20 3:15,86.19999695,302.3333435,886.8666382,18.51066589,0.100000001,56.10900116
10/1/20 3:20,86,302.8333435,898.2666626,18.47999954,0.033333335,56.13433456
10/1/20 3:25,86.31034851,304.379303,897.1379395,18.54793167,0.103448279,55.93931198
10/1/20 3:30,87.19999695,299.7999878,873.5666504,18.93899918,0.033333335,54.91833496
10/1/20 3:35,88,295.7999878,855.9666748,19.25300026,0.100000001,54.20100021
10/1/20 3:40,88.16666412,294.3666687,835.0333252,19.44433403,0.166666672,53.9173317
10/1/20 3:45,89,292.1666565,817.666687,19.65566635,0.166666672,53.63066483
10/1/20 3:50,89,291.4333191,807.5333252,19.81666756,0,53.47833252
10/1/20 3:55,89,291.6666565,798.9000244,19.9810009,0.233333334,53.51733398
10/1/20 4:00,88.69999695,291.5333252,792.0999756,19.88699913,0.166666672,54.46466827
10/1/20 4:05,88,291.620697,795.241394,19.6182766,0,55.23138046
10/1/20 4:10,88,292.3666687,797.166687,19.47866631,0.13333334,55.51933289
10/1/20 4:15,88,292.9333191,799.7666626,19.43400002,0.06666667,55.52933502
10/1/20 4:20,88,292.6666565,804.7666626,19.39633369,0.200000003,55.50333405
10/1/20 4:25,88,293.0666809,805.9666748,19.34399986,0.200000003,55.56700134
10/1/20 4:30,88,293.9666748,816.3666382,19.28700066,0.200000003,55.6313324
10/1/20 4:35,88,293.1000061,813.2000122,19.21199989,0.166666672,55.72166824
10/1/20 4:40,88,293.3333435,814.833313,19.17000008,0.100000001,55.71566772
10/1/20 4:45,87.34482574,294.2069092,826.1379395,19.15724182,0.517241359,55.80862045
10/1/20 4:50,87.03333282,294.1666565,831.0333252,19.12199974,0.466666669,55.81999969
10/1/20 4:55,87.30000305,295.6666565,828.2000122,19.1376667,0.566666663,55.69800186
10/1/20 5:00,87.16666412,297.5333252,837.5999756,19.18566704,0.566666663,55.62033463
10/1/20 5:05,86.76667023,310.7999878,874.9333496,19.38333321,1.366666675,55.63299942
10/1/20 5:10,85.26667023,380.5666809,972.0999756,19.41666603,2.200000048,55.4090004
10/1/20 5:15,85.66666412,317.5,996.4666748,19.2816658,6.400000095,54.89666748
10/1/20 5:20,84.59999847,283.4666748,1086.833374,19.26633263,8.433333397,55.42566681
10/1/20 5:25,85.51724243,260.7930908,1078.689697,19.2234478,5.206896782,54.59000015
10/1/20 5:30,87.90000153,234.1666718,936.0999756,19.13333321,3.099999905,53.6230011
10/1/20 5:35,89.6333313,216.8333282,822.5,19.10566711,2.166666746,53.05966568
10/1/20 5:40,91.03333282,202.8999939,739.833313,19.08399963,1.466666698,52.72000122
10/1/20 5:45,90.96666718,211.3999939,725.5333252,19.17866707,1.933333278,53.27000046
10/1/20 5:50,90.76667023,212.2333374,742.7999878,19.27566719,1.366666675,53.25566483
10/1/20 5:55,91.03333282,207.2333374,738.2000122,19.36433411,1.399999976,52.96300125
10/1/20 6:00,91.40000153,203.1666718,731.7333374,19.51066589,1.466666698,52.42533493
10/1/20 6:05,91.96551514,189.5862122,729.0344849,19.57206917,1.482758641,51.9758606
10/1/20 6:10,93.19999695,149.6333313,690.0333252,19.4766674,1.433333278,50.95199966
10/1/20 6:15,94.93333435,106.5,621.4000244,19.39466667,1.366666675,50.18466568
10/1/20 6:20,96.16666412,85.46666718,579.4000244,19.36000061,1.600000024,49.90433502
10/1/20 6:25,96.8666687,76.30000305,558.1333618,19.50233269,1.333333373,49.74200058
10/1/20 6:30,97.73332977,65.19999695,542.4000244,19.55033302,1.433333278,49.36299896
