timestamp,score,VOC,CO2,TEMP,PM25,HUMID
8/1/20 0:00,88.40000153,54.73333359,400,24.59799957,3.166666746,63.54333496
8/1/20 0:05,88.30000305,62.70000076,400,24.59399986,3.166666746,63.64633179
8/1/20 0:10,88.0689621,63,400,24.55275917,3.344827652,63.86206818
8/1/20 0:15,87.90000153,65.30000305,400,24.56699944,3.099999905,63.95500183
8/1/20 0:20,87.6333313,57.06666565,400,24.52466583,3.133333445,64.39333344
8/1/20 0:25,87.83333588,65.8666687,400,24.56533241,3.166666746,64.1823349
8/1/20 0:30,87.96666718,75.69999695,400,24.59666634,3.066666603,64.07633209
8/1/20 0:35,89.1333313,88.76667023,400,24.53433418,2.933333397,63.11266708
8/1/20 0:40,90.3666687,114.8000031,400,24.40999985,2.799999952,62.06800079
8/1/20 0:45,88.55172729,91.44827271,400,24.40862083,2.965517282,63.66448212
8/1/20 0:50,87.93333435,75.69999695,400,24.42033386,3.033333302,64.06033325
8/1/20 0:55,87.53333282,60.93333435,400,24.42133331,3.166666746,64.55500031
8/1/20 1:00,87.76667023,61.16666794,400,24.43733406,3.066666603,64.39866638
8/1/20 1:05,87.93333435,65.76667023,400,24.4766674,3.066666603,64.22799683
8/1/20 1:10,87.80000305,61.73333359,400,24.43766594,3.099999905,64.45600128
8/1/20 1:15,88.19999695,69.56666565,400,24.47900009,2.933333397,64.01100159
8/1/20 1:20,90.5,97.53333282,400,24.34266663,2.599999905,62.10866547
8/1/20 1:25,90.0689621,108.7931061,400,24.30517197,2.655172348,62.40275955
8/1/20 1:30,89,86.56666565,400,24.33466721,2.799999952,63.33733368
8/1/20 1:35,88.19999695,72.33333588,400,24.32066727,2.933333397,63.98600006
8/1/20 1:40,87.96666718,70.8666687,400,24.33933258,3,64.07766724
8/1/20 1:45,87.73332977,61.13333511,400,24.34366608,3.066666603,64.46466827
8/1/20 1:50,87.76667023,63.93333435,400,24.36100006,3.033333302,64.3833313
8/1/20 1:55,87.19999695,53.33333206,400,24.34033394,3.033333302,64.92500305
8/1/20 2:00,87,48.53333282,400,24.30633354,3.033333302,65.09466553
8/1/20 2:05,87,45.24137878,400,24.29999924,3.137931108,65.27827454
8/1/20 2:10,87,41,400,24.29299927,3.033333302,65.32933044
8/1/20 2:15,87,44.36666489,400,24.3029995,3.033333302,65.08966827
8/1/20 2:20,87,50.59999847,400,24.29700089,3.133333445,65.0103302
8/1/20 2:25,87,48.63333511,400,24.27099991,3,65.16400146
8/1/20 2:30,87,48.06666565,400,24.27366638,3.099999905,65.1353302
8/1/20 2:35,87.03333282,58.03333282,400,24.31599998,2.900000095,64.71266937
8/1/20 2:40,87.06666565,55.20000076,400,24.29833412,3.166666746,64.96199799
8/1/20 2:45,87,37.89655304,400,24.2427578,3.172413826,65.54172516
8/1/20 2:50,87,39.70000076,400,24.25200081,3.133333445,65.30000305
8/1/20 2:55,87,35.90000153,400,24.20966721,3.200000048,65.58733368
8/1/20 3:00,87,40.73333359,400,24.22233391,3.133333445,65.32099915
8/1/20 3:05,87.59999847,52.46666718,400,24.19300079,2.933333397,64.48799896
8/1/20 3:10,89.3666687,84.73332977,400,24.06999969,2.599999905,62.94499969
8/1/20 3:15,88.8666687,80.23332977,400,24.12400055,2.833333254,63.48666763
8/1/20 3:20,88.80000305,81.06666565,400,24.16666603,2.799999952,63.52133179
8/1/20 3:25,88.34482574,73.82758331,400,24.16862106,2.965517282,63.79172516
8/1/20 3:30,88.8666687,79.59999847,400,24.20266724,2.700000048,63.61999893
8/1/20 3:35,87.80000305,64.66666412,400,24.14566612,2.799999952,64.37166595
8/1/20 3:40,87.69999695,61.5,400,24.14800072,3.033333302,64.40133667
8/1/20 3:45,88,68.53333282,400,24.18700027,2.900000095,64.15933228
8/1/20 3:50,88,74.03333282,400,24.20433426,2.766666651,63.97200012
8/1/20 3:55,87.90000153,73,400,24.18966675,2.666666746,64.05899811
8/1/20 4:00,88.16666412,70,400,24.18733406,2.666666746,64.00966644
8/1/20 4:05,88.86206818,77.20689392,400,24.17206955,2.655172348,63.45930862
8/1/20 4:10,91.30000305,107.5,400,24.02366638,2.233333349,61.44933319
8/1/20 4:15,90.46666718,114.2666702,400,24.00900078,2.366666555,61.91999817
8/1/20 4:20,89.93333435,99.26667023,400,24.05966759,2.266666651,62.55366516
8/1/20 4:25,88.90000153,84.73332977,400,24.05699921,2.566666603,63.46666718
8/1/20 4:30,87.03333282,74.8666687,400,24.10499954,3,64.90899658
8/1/20 4:35,87.8666687,70.30000305,400,24.12433243,2.833333254,64.33866882
8/1/20 4:40,88,71.0689621,400,24.12896538,2.862068892,63.9975853
8/1/20 4:45,88.23332977,75.23332977,400,24.13899994,3,63.83233261
8/1/20 4:50,88.76667023,82.23332977,400,24.17033386,2.766666651,63.59400177
8/1/20 4:55,88.93333435,86.83333588,400,24.19133377,2.700000048,63.46666718
8/1/20 5:00,90,96.66666412,400,24.15333366,2.733333349,62.52466583
8/1/20 5:05,91.40000153,115.2333298,400,23.98166656,2.333333254,61.28333282
